Time(minutes) NodeBegin NodeEnd NrOfCars
21 57 248200332 32892160 11
21 58 32892143 32892161 0
21 58 32892161 32892156 0
21 58 32892156 32892160 0
21 59 32892160 32892156 7
21 59 32892156 32892154 0
21 60 32552930 32552931 3
21 60 32552931 32552933 4
21 60 32552933 32553129 4
21 60 32553129 32892142 4
21 61 32892142 32553380 4
21 61 32553380 32892144 31
21 62 32892141 32892140 0
21 62 32892140 32892139 0
21 62 32892139 32892138 0
21 62 32892138 32892155 0
21 62 32892155 32892137 0
21 63 252347488 248564732 24
21 63 248564732 255304621 24
21 63 255304621 32553379 26
21 63 32553379 32553128 26
21 63 32553128 32552934 25
21 63 32552934 32552929 24
21 63 32552929 31156846 18
21 64 32629352 246806023 25
21 64 246806023 32629354 24
21 64 32629354 32629356 16
21 64 32629356 32629357 0
21 65 32629259 32629258 24
21 65 32629258 32629254 24
21 65 32629254 32629253 25
21 65 32629253 60937004 24
21 65 60937004 32629352 26
21 66 32629359 32629358 3
21 66 32629358 32629355 3
21 66 32629355 105757899 13
21 66 105757899 32629353 13
21 66 32629353 60937003 15
21 67 60937003 32629255 16
21 67 32629255 32629256 15
21 67 32629256 32629257 14
21 67 32629257 32049253 14
21 68 32628970 32628972 17
21 68 32628972 32628973 14
21 68 32628973 32629262 0
21 69 32629262 32629263 6
21 69 32629263 32629264 6
21 69 32629264 32629259 38
21 70 32049253 32629252 13
21 70 32629252 32049257 13
21 70 32049257 32049255 14
21 70 32049255 39969372 13
21 70 39969372 255309042 13
21 71 255309041 32629251 6
21 71 32629251 32629265 6
21 71 32629265 39970853 6
21 71 39970853 179870584 6
21 72 31917377 32049210 13
21 72 32049210 32049254 21
21 73 39970811 32049208 13
21 73 32049208 26485673 13
21 74 32049254 32049262 3
21 74 32049262 32628966 3
21 75 32628969 32628975 2
21 75 32628975 32628976 2
21 75 32628976 32628974 2
21 76 26485625 32628649 3
21 76 32628649 32628650 3
21 76 32628650 32628651 5
21 76 32628651 32628652 6
21 76 32628652 255582542 18
21 76 255582542 32628653 19
21 76 32628653 32628654 19
21 76 32628654 32628968 19
21 77 35207199 32049270 13
21 77 32049270 32628662 13
21 77 32628662 32892125 10
21 77 32892125 32049268 8
21 77 32049268 32049266 4
21 77 32049266 35965556 4
21 78 35965556 35213263 0
21 78 35213263 32628974 0
21 78 32628974 31917379 2
21 78 31917379 31917377 0
21 79 35965556 31917345 0
21 79 31917345 31917343 0
21 79 31917343 35215099 0
21 79 35215099 31917327 0
21 79 31917327 31917328 0
21 80 27166998 26195512 10
21 80 26195512 35215097 10
21 80 35215097 31917344 10
21 80 31917344 27166995 10
21 81 27166998 31917363 14
21 81 31917363 31917367 0
21 82 31917366 31917364 17
21 82 31917364 31917362 3
21 82 31917362 31917359 2
21 82 31917359 31917357 2
21 82 31917357 31917354 2
21 82 31917354 31917351 2
21 82 31917351 31917348 5
21 83 31917328 31917329 13
21 84 31917329 31917331 13
21 84 31917331 31917332 13
21 84 31917332 31917333 13
21 85 33242035 31917346 3
21 85 31917346 248457785 3
21 85 248457785 33182645 4
21 85 33182645 31917333 3
21 86 27167006 27167004 54
21 86 27167004 27167002 52
21 86 27167002 27167000 51
21 87 27167000 27166998 49
21 88 31917352 31917355 2
21 88 31917355 31917356 2
21 88 31917356 31917360 2
21 88 31917360 31917361 2
21 89 27167006 31917350 20
21 89 31917350 33242046 20
21 90 27166995 35965554 10
21 90 35965554 27166993 13
21 90 27166993 27166991 13
21 90 27166991 35965555 13
21 91 35965555 32892124 12
21 91 32892124 32628661 11
21 91 32628661 31960181 11
21 91 31960181 35207201 11
21 91 35207201 31960182 1
21 92 35213254 35213256 1
21 92 35213256 35213261 2
21 93 35213261 35213257 3
21 93 35213257 35213265 3
21 93 35213265 35213264 3
21 93 35213264 35213258 3
21 93 35213258 35213260 3
21 93 35213260 35207202 3
21 93 35207202 35213251 37
21 93 35213251 31960182 52
21 94 31917370 33213306 6
21 94 33213306 35213253 4
21 95 35213253 35213254 1
21 96 31917367 254172535 11
21 96 254172535 254172536 11
21 96 254172536 26195454 34
21 97 31917376 33213311 18
21 97 33213311 31917370 23
21 98 31897844 31897848 13
21 98 31897848 31897847 35
21 98 31897847 255309059 32
21 98 255309059 255309055 32
21 98 255309055 180760642 26
21 98 180760642 31897846 0
21 99 31897846 32528036 10
21 99 32528036 32528037 8
21 99 32528037 32528050 8
21 100 32528049 26350113 4
21 100 26350113 26118698 3
21 100 26118698 26118697 0
21 101 26118697 255309057 32
21 101 255309057 255309060 34
21 101 255309060 26195424 36
21 101 26195424 26118472 35
21 101 26118472 26118695 2
21 102 32892149 32892150 4
21 102 32892150 248564726 4
21 102 248564726 32892157 4
21 102 32892157 255304622 4
21 102 255304622 32892151 4
21 103 32892151 255304622 4
21 103 255304622 32892157 3
21 103 32892157 248564726 3
21 103 248564726 32892150 4
21 103 32892150 32892148 0
21 104 32892135 32892158 16
21 104 32892158 32892159 16
21 104 32892159 38427859 17
21 104 38427859 32892151 16
21 105 32892151 38427860 13
21 105 38427860 38427857 13
21 105 38427857 79739486 14
21 105 79739486 79739498 14
21 105 79739498 79739503 14
21 105 79739503 38427856 14
21 105 38427856 32892135 11
21 106 32892135 32892136 9
21 106 32892136 255304602 9
21 106 255304602 32892134 9
21 106 32892134 32892629 8
21 106 32892629 255443820 9
21 106 255443820 32892133 9
21 106 32892133 33629009 8
21 107 33629009 32892133 11
21 107 32892133 255443820 11
21 107 255443820 32892629 11
21 107 32892629 32892134 12
21 107 32892134 255304602 12
21 107 255304602 32892136 14
21 107 32892136 32892135 14
21 108 33629009 46852299 10
21 108 46852299 32892130 10
21 108 32892130 32892129 11
21 108 32892129 32892128 26
21 109 32892128 32892129 13
21 109 32892129 32892130 13
21 109 32892130 46852299 13
21 109 46852299 33629009 14
21 110 31960182 27166988 54
21 110 27166988 27166986 54
21 110 27166986 35988346 53
21 110 35988346 31960183 54
21 110 31960183 35988349 58
21 110 35988349 27166983 58
21 111 32049278 35988348 51
21 111 35988348 32049276 27
21 111 32049276 35988345 0
21 111 35988345 32049275 0
21 111 32049275 32049273 3
21 111 32049273 32049271 21
21 111 32049271 35207199 21
21 112 35207199 35207215 8
21 112 35207215 39970958 4
21 112 39970958 39971093 2
21 112 39971093 32892126 12
21 112 32892126 32892128 29
21 113 255443778 33124285 4
21 113 33124285 32892132 4
21 113 32892132 32892127 4
21 114 32892127 32892132 44
21 114 32892132 33124285 43
21 114 33124285 255443778 65
21 115 26485624 32628655 3
21 115 32628655 32892119 5
21 115 32892119 32892120 5
21 116 32892120 32892119 4
21 116 32892119 32628655 4
21 116 32628655 26485624 4
21 117 32892120 32892121 5
21 117 32892121 35207198 8
21 118 35207198 32892121 4
21 118 32892121 32892120 4
21 120 32892127 34551129 5
21 120 34551129 255582548 5
21 120 255582548 35210227 5
21 120 35210227 39971027 7
21 120 39971027 32892126 7
21 121 39970973 32892131 54
21 121 32892131 35210229 55
21 121 35210229 32892408 44
21 121 32892408 32892127 46
21 121 32892127 34551129 0
21 122 35207198 35207197 10
21 122 35207197 35207195 10
21 122 35207195 35207204 10
21 122 35207204 35207194 11
21 122 35207194 35207202 14
21 123 32892123 32892122 8
21 123 32892122 35213270 1
21 123 35213270 35207198 0
21 124 35966965 251854435 10
21 125 251854435 252343943 10
21 125 252343943 28396132 10
21 125 28396132 28396133 13
21 125 28396133 32529958 4
21 126 32529963 32552944 8
21 126 32552944 32529941 8
21 126 32529941 32529942 9
21 126 32529942 252344853 10
21 126 252344853 32529943 10
21 126 32529943 251881604 11
21 126 251881604 32333998 11
21 127 32333998 33629032 10
21 128 31917333 31917334 17
21 128 31917334 32607802 18
21 128 32607802 31917336 18
21 128 31917336 31917337 18
21 128 31917337 31917338 22
21 128 31917338 31917339 38
21 128 31917339 32329830 50
21 129 32329829 27167016 64
21 129 27167016 27167014 64
21 129 27167014 254451733 64
21 129 254451733 27167012 63
21 129 27167012 27167010 63
21 129 27167010 27167008 63
21 129 27167008 27167006 64
21 130 32329830 32048667 20
21 130 32048667 32606515 19
21 130 32606515 32329833 0
21 131 32329833 255309064 5
21 131 255309064 32329834 5
21 131 32329834 32329835 5
21 131 32329835 32572891 5
21 131 32572891 32329836 5
21 131 32329836 32594456 5
21 131 32594456 32594485 5
21 132 32594485 32594458 9
21 132 32594458 32594460 8
21 132 32594460 32594638 1
21 133 32594639 248664604 15
21 133 248664604 30902337 13
21 133 30902337 30902336 10
21 133 30902336 30902334 10
21 133 30902334 54094223 12
21 133 54094223 32572890 14
21 134 32572890 255309065 8
21 134 255309065 30901480 8
21 134 30901480 248457778 10
21 134 248457778 32606514 13
21 134 32606514 104994357 16
21 134 104994357 32048673 17
21 134 32048673 30901479 9
21 135 32329830 31917340 32
21 135 31917340 31917342 32
21 135 31917342 30901479 34
21 136 30902333 27167021 57
21 136 27167021 27167018 57
21 136 27167018 32329829 65
21 137 32329828 32573084 7
21 137 32573084 32329832 6
21 137 32329832 32329829 0
21 138 30902333 248591685 13
21 138 248591685 248591686 13
21 138 248591686 32573085 15
21 138 32573085 32329841 13
21 139 213959073 32049237 4
21 139 32049237 32049238 4
21 139 32049238 32329827 4
21 139 32329827 32329828 4
21 140 32329841 30901477 13
21 140 30901477 30901474 13
21 140 30901474 30901471 13
21 140 30901471 213959230 43
21 141 33124278 33124279 17
21 141 33124279 32597389 23
21 142 32597389 33124279 2
21 142 33124279 33124278 2
21 143 33124278 33124276 2
21 143 33124276 207628356 11
21 143 207628356 33124256 37
21 144 33124257 101624814 19
21 144 101624814 33124277 17
21 144 33124277 33124278 17
21 145 60863503 32594644 24
21 145 32594644 32598954 9
21 146 32594633 32594643 25
21 146 32594643 60863511 25
21 146 60863511 60863503 24
21 147 32598953 30902341 13
21 147 30902341 60863504 14
21 148 60863504 30902339 16
21 148 30902339 32594632 13
21 149 152568044 30902342 5
21 149 30902342 32214711 6
21 149 32214711 33124274 8
21 149 33124274 33124254 33
21 150 33124255 33124265 44
21 150 33124265 33124267 45
21 150 33124267 33124268 40
21 150 33124268 105711879 40
21 150 105711879 83532281 40
21 150 83532281 83532246 40
21 150 83532246 83066123 40
21 150 83066123 169137894 33
21 150 169137894 81470439 4
21 151 251283573 83051316 2
21 151 83051316 169137890 2
21 151 169137890 152568044 3
21 152 81470439 252406516 6
21 152 252406516 84843008 6
21 152 84843008 34814886 34
21 153 34814889 30902345 35
21 153 30902345 84842969 38
21 153 84842969 251283573 4
21 154 34814535 34814891 46
21 154 34814891 34814889 30
21 155 34814886 34814885 4
21 155 34814885 252406663 0
21 155 252406663 34815611 0
21 156 34814535 34814534 11
21 156 34814534 31156733 12
21 156 31156733 31156731 14
21 156 31156731 31156730 18
21 156 31156730 252406781 18
21 157 31156738 252406035 89
21 157 252406035 251283171 93
21 157 251283171 252406039 118
21 157 252406039 31156736 122
21 157 31156736 252406111 120
21 157 252406111 31156735 109
21 157 31156735 252406411 89
21 157 252406411 34814535 66
21 158 34814536 252406293 32
21 158 252406293 27167156 31
21 158 27167156 27167155 31
21 158 27167155 120333637 30
21 158 120333637 252406043 30
21 158 252406043 252406036 29
21 158 252406036 251283172 28
21 158 251283172 27167154 28
21 159 252406787 31156664 11
21 159 31156664 31156666 10
21 159 31156666 252406520 12
21 159 252406520 27167157 11
21 159 27167157 34814536 10
21 160 34814888 34814890 22
21 160 34814890 34814536 22
21 161 34815610 34814884 2
21 161 34814884 34814887 0
21 162 34814883 34815608 0
21 163 31156740 31156738 79
21 164 27167154 33210615 20
21 165 32594631 32553381 28
21 165 32553381 54094219 26
21 165 54094219 251281806 26
21 165 251281806 251281807 0
21 165 251281807 251281808 1
21 166 251281808 251281807 0
21 166 251281807 251281806 1
21 166 251281806 253169449 25
21 166 253169449 201830779 22
21 166 201830779 32553132 21
21 166 32553132 32553133 0
21 167 31156743 31156741 29
21 167 31156741 27167173 29
21 167 27167173 253169053 29
21 167 253169053 252416945 30
21 167 252416945 27167122 30
21 168 251281859 32572888 5
21 168 32572888 54094188 5
21 168 54094188 32572887 6
21 168 32572887 54094199 6
21 168 54094199 32572886 6
21 168 32572886 54094215 6
21 168 54094215 32572885 9
21 169 32594640 32572884 30
21 169 32572884 54094244 30
21 169 54094244 54094212 11
21 169 54094212 32572885 7
21 170 32594646 54094226 9
21 170 54094226 32594645 14
21 170 32594645 32594637 32
21 180 32572885 54094195 9
21 180 54094195 54094192 8
21 180 54094192 54698906 9
21 181 54698906 32329855 47
21 181 32329855 32329850 65
21 182 32329850 32329853 5
21 182 32329853 32329854 5
21 182 32329854 32329857 6
21 182 32329857 31156751 0
21 183 31156751 31156750 0
21 183 31156750 31156748 0
21 183 31156748 31156746 16
21 183 31156746 32600369 24
21 184 27167068 27167066 11
21 184 27167066 27167064 11
21 184 27167064 253169142 11
21 184 253169142 27167059 1
21 184 27167059 27167053 0
21 185 27167053 27167051 2
21 185 27167051 27167048 3
21 185 27167048 27167046 4
21 185 27167046 27167044 1
21 186 27167073 27167072 13
21 186 27167072 27167071 13
21 186 27167071 27167068 13
21 171 32329851 32329856 16
21 171 32329856 54094053 16
21 171 54094053 33207656 16
21 172 33207656 33207680 17
21 172 33207680 54094051 16
21 172 54094051 33207659 16
21 172 33207659 54091476 16
21 172 54091476 33207672 17
21 172 33207672 255309067 15
21 172 255309067 259544759 15
21 172 259544759 33207653 15
21 173 33207653 32594646 0
21 174 32594646 54094231 1
21 174 54094231 54093744 1
21 174 54093744 54094110 1
21 174 54094110 32572890 1
21 175 32572890 54094110 1
21 175 54094110 54093744 1
21 175 54093744 54094231 1
21 175 54094231 32594646 1
21 176 30901479 32329842 16
21 176 32329842 32329843 14
21 176 32329843 54094101 14
21 176 54094101 32329844 13
21 176 32329844 32329845 13
21 176 32329845 32329846 13
21 176 32329846 32329847 13
21 176 32329847 32329848 13
21 176 32329848 32329849 13
21 176 32329849 32329852 6
21 176 32329852 32329851 0
21 177 27167042 27167040 15
21 177 27167040 27167038 17
21 177 27167038 27167036 16
21 177 27167036 27167034 17
21 177 27167034 27167032 20
21 177 27167032 27167029 20
21 177 27167029 27167027 21
21 177 27167027 27167025 35
21 177 27167025 27167023 47
21 177 27167023 30902333 53
21 178 32049425 253170440 26
21 178 253170440 32049412 26
21 178 32049412 248664358 26
21 178 248664358 27167042 27
21 179 27167044 248664501 70
21 179 248664501 248664363 72
21 179 248664363 32049448 71
21 179 32049448 248664413 71
21 179 248664413 248664543 69
21 179 248664543 32049430 67
21 187 32049423 27167170 4
21 187 27167170 253174123 4
21 187 253174123 253173960 4
21 187 253173960 32922344 4
21 187 32922344 32049388 3
21 187 32049388 32049384 4
21 187 32049384 32049381 6
21 187 32049381 32049372 7
21 187 32049372 32049370 5
21 187 32049370 32049364 0
21 188 32049365 32049371 14
21 188 32049371 32049379 14
21 188 32049379 255582376 14
21 188 255582376 32049383 14
21 188 32049383 32049386 14
21 188 32049386 255582533 14
21 188 255582533 32049390 16
21 188 32049390 32922337 1
21 188 32922337 32922345 2
21 188 32922345 253173932 4
21 188 253173932 253174095 3
21 188 253174095 32049427 2
21 188 32049427 32049425 0
21 189 32049430 32049462 5
21 189 32049462 32049463 5
21 189 32049463 152583665 5
21 190 152583665 32049464 5
21 190 32049464 32049466 5
21 190 32049466 32049467 9
21 190 32049467 32049469 9
21 190 32049469 32049470 11
21 190 32049470 253168729 2
21 190 253168729 253168737 0
21 190 253168737 253168738 0
21 190 253168738 253168739 0
21 190 253168739 253168740 0
21 191 253168611 253168582 0
21 191 253168582 27167148 11
21 191 27167148 253168583 12
21 191 253168583 27167146 14
21 191 27167146 253168584 16
21 191 253168584 27167147 17
21 191 27167147 27167164 21
21 191 27167164 27167165 21
21 191 27167165 27167166 22
21 191 27167166 152583664 23
21 191 152583664 27167167 15
21 191 27167167 27167168 16
21 191 27167168 253168921 16
21 191 253168921 27167169 4
21 192 32528268 32528269 4
21 192 32528269 32528270 4
21 193 32528270 32528269 10
21 193 32528269 32528268 3
21 194 32528270 32528271 5
21 194 32528271 32528272 5
21 194 32528272 224753300 5
21 194 224753300 224753301 5
21 194 224753301 32528273 5
21 194 32528273 32528274 5
21 194 32528274 32528275 5
21 195 32528275 32528274 6
21 195 32528274 32528273 6
21 195 32528273 224753301 6
21 195 224753301 224753300 5
21 195 224753300 32528272 4
21 195 32528272 32528271 4
21 195 32528271 32528270 4
21 196 32528275 32528276 6
21 196 32528276 32627303 9
21 196 32627303 32528277 9
21 196 32528277 32528278 21
21 196 32528278 251855425 21
21 196 251855425 251855426 21
21 196 251855426 251855420 21
21 196 251855420 32528279 21
21 196 32528279 32528280 21
21 197 32528885 32528884 25
21 197 32528884 32893459 37
21 197 32893459 32627302 17
21 197 32627302 32627301 17
21 197 32627301 32627300 1
21 197 32627300 32627299 1
21 198 32627299 32528275 3
21 199 28396137 251854372 4
21 199 251854372 28396139 4
21 200 31156834 251854348 4
21 200 251854348 254993166 4
21 200 254993166 31156836 4
21 201 32529959 32529954 4
21 201 32529954 28396137 4
21 202 31156836 32529955 3
21 202 32529955 32529968 2
21 203 34815611 34815617 36
21 203 34815617 34815613 91
21 203 34815613 34815712 43
21 203 34815712 88085386 5
21 204 87723371 88085388 5
21 204 88085388 34815713 0
21 204 34815713 34815612 13
21 204 34815612 34815616 13
21 204 34815616 34815609 13
21 205 88085386 83066125 9
21 205 83066125 34815714 27
21 205 34815714 34815717 30
21 205 34815717 205420005 36
21 205 205420005 34815710 18
21 205 34815710 86970192 20
21 205 86970192 32912934 28
21 205 32912934 32598967 19
21 206 32912944 32912938 13
21 206 32912938 34815711 14
